SMILES,MLM,HLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA4,EState_VSA7,EState_VSA8,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,LabuteASA,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAromaticCarbocycles,NumAromaticRings,NumHDonors,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA13,PEOE_VSA6,PEOE_VSA7,RingCount,SMR_VSA3,SMR_VSA5,SMR_VSA7,SlogP_VSA2,SlogP_VSA5,SlogP_VSA6,TPSA,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,fr_Al_COO,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_COO,fr_COO2,fr_NH1,fr_Nhpyrrole,fr_benzene,fr_bicyclic,fr_para_hydroxylation
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc2ccc3ccccc3c2o1,1.77,30.79,4.003,428.48,4,1,4,4.003,63.94,1303.9299147156287,21.492988584816835,17.673700405560584,17.673700405560584,15.725479326061283,11.058797412130408,11.058797412130408,8.527197079812678,8.527197079812678,6.39841964035915,6.39841964035915,4.669426121284222,4.669426121284222,65.71662891519419,42.46456947923127,28.415799540241636,428.173607248,32.0,404.2960000000002,19.1960394527328,7.875964479640198,185.25233867409153,4.709100000000005,122.05020000000003,428.4880000000002,1.0,6.0,3.0,4.0,1.0,4.0,1.0,1.0,162.0,5.907179729351506,42.46456947923127,41.99042015739864,6.0,10.216698334856808,25.428240480912557,71.98736959518754,36.73138540727492,28.959879340495277,65.08082162166944,63.94000000000001,6.25410234245047,1.984289808826592,1.8709837741428597,20.247078343010728,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0
CCCc1nc(N2CCN(CC(=O)N3CCCC3)CC2)c(C#N)c2c1CCC2,0.14,41.68,3.406,381.514,4,0,5,3.401,63.47,770.1122831638552,19.509860921691395,17.04381120457532,17.04381120457532,13.707039898056806,10.907072839659332,10.907072839659332,8.280657259161586,8.280657259161586,6.420488811414583,6.420488811414583,4.889749065078483,4.889749065078483,95.59560406548955,4.899909730850478,22.792777974183853,381.25286061200006,28.0,350.2760000000001,19.197931224008727,8.483427405843628,167.67117637672078,2.1388799999999994,109.43900000000006,381.5240000000002,0.0,6.0,0.0,1.0,0.0,5.0,2.0,2.0,150.0,0.0,13.344558822616634,49.651832720950054,4.0,14.783797982648164,51.8694885601727,22.384282469939446,66.5042725533877,54.99130616133411,0.0,63.470000000000006,9.848993987171331,4.601086614311307,1.1543251326395279,2.4645241437688226,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O=C(C1CCCC1)N1CCc2nc3cc(C4CCCN(C(=O)C5CCCC5)C4)nn3c(O)c2C1,6.46,47.46,3.594,465.588,5,1,3,3.594,91.04,1099.5364785533757,23.23347556082299,19.915780948484187,19.915780948484187,16.580520035918415,13.261985933474833,13.261985933474833,10.79582200570293,10.79582200570293,8.61719160117947,8.61719160117947,6.634923000714802,6.634923000714802,74.86263687071457,15.866186530162565,0.0,465.27398998,34.0,430.31800000000027,21.864111797318348,8.8563541235196,199.86977601151264,3.4060000000000024,126.24380000000006,465.59800000000035,1.0,8.0,0.0,2.0,1.0,3.0,1.0,3.0,182.0,0.0,25.683286491704038,38.524929737556064,6.0,24.397877684564826,83.0917003042601,23.017674549855528,60.95303375584626,87.07742975681542,6.06636706846161,91.04,15.85909716474336,3.1426407225730824,1.1389044153063819,1.9764546030635497,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
CC(C)n1c(=O)ccc2cnc(N[C@H]3CC[C@H](CN(C)C)CC3)nc21,79.84,99.99,2.904,343.466,4,1,5,1.395,61.36,774.9683807026016,17.974327015758657,15.696738193534191,15.696738193534191,11.935560745775547,9.233186732904054,9.233186732904054,7.7321092719003515,7.7321092719003515,4.986732689572162,4.986732689572162,3.795340514764158,3.795340514764158,24.14577350647821,13.847474399381248,34.279999342105604,343.23721054800006,25.0,314.24300000000005,17.859638208612715,7.517998868884911,148.82667525375228,2.904700000000001,102.10570000000006,343.47500000000014,1.0,6.0,0.0,2.0,1.0,5.0,0.0,1.0,136.0,5.559266895052008,0.0,65.61037797106266,3.0,19.43496642053625,51.614442549381224,28.683381787660124,46.11690762095117,45.57260172023325,23.12411489260812,63.050000000000004,4.378068644251906,0.6922568326580985,1.4169000993928844,3.871895398108282,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Cc1cc(C)cc(-n2ncc3c(=O)n(CC(=O)c4cc(C)[nH]c4C)cnc32)c1,98.17,99.99,2.92,375.424,4,1,4,2.902,83.35,1255.676052334487,19.999271042140986,16.276559359251863,16.276559359251863,13.329407595892897,9.045129518668691,9.045129518668691,7.231392158789831,7.231392158789831,4.769399912628312,4.769399912628312,3.5765602211563396,3.5765602211563396,28.202145247774478,39.827682935685715,21.133005918657062,375.16952491200004,28.0,354.2640000000001,17.910109518658732,6.597624253408721,161.20561427629093,3.026880000000001,107.19620000000003,375.4320000000001,1.0,7.0,1.0,4.0,1.0,4.0,0.0,0.0,142.0,5.559266895052007,6.06636706846161,57.020952987541314,4.0,24.315541433131994,34.239705204675076,75.22164646413579,30.098786379496932,32.87274764885973,41.58416910429588,85.57000000000001,4.740976654167942,5.570890784456456,-0.13259185426032416,7.860186406380976,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
COC(=O)c1ccc(C(F)(F)F)nc1OC(C)C(=O)Nc1ccccc1,0.036,0.008,3.548,368.307,5,1,7,3.548,77.52,794.3401511649431,19.3196264773794,13.832902329900099,13.832902329900099,12.218563918452732,7.4120000456312605,7.4120000456312605,5.153901364378841,5.153901364378841,3.2549789169785446,3.2549789169785446,1.939812253009326,1.939812253009326,13.176164609739143,0.0,15.037630078753587,368.09839162000003,26.0,353.1910000000001,19.227725354948266,7.85390842439717,146.49440104437517,3.293000000000001,85.74020000000003,368.31100000000004,1.0,6.0,1.0,2.0,1.0,5.0,0.0,0.0,138.0,5.907179729351506,18.19910120538483,31.189205473537065,2.0,4.9839785209472085,19.204002104882402,53.721948965776726,30.0742274672764,22.9756538703079,42.46456947923127,77.52000000000001,2.539343072877299,-1.0890513796835941,-2.189346059283829,9.93766337743874,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CCNC(=O)C(C)N(c1ccccc1)S(C)(=O)=O,79.38,92.7,0.839,270.348,3,1,5,0.839,74.86,499.3136249443009,13.759148545064338,10.751415153679714,11.56791173460744,8.375227325552201,5.697454820448543,7.545766439713045,3.9649193766957893,5.8243522720334395,2.4501859475912684,3.691828712463705,1.7056466787237032,2.8804783381810735,10.560985174807637,0.0,5.316788604006331,270.103813436,18.0,252.20999999999995,14.500827250608275,5.859579727195426,107.85304965214688,0.9772000000000001,71.91050000000004,270.35400000000004,1.0,5.0,1.0,1.0,1.0,5.0,0.0,0.0,100.0,0.0,18.19910120538483,25.980208536304467,1.0,5.316788604006331,19.88931522852921,30.33183534230805,33.167343132252384,13.847474399381248,30.33183534230805,66.48,2.622572515117158,0.4849565381708243,-0.3131684618291761,7.811907202695893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
O=c1[nH]c2ccccc2c(O)c1-c1ccc(F)cc1,97.65,99.99,2.398,255.244,2,2,1,1.726,49.33,806.4836768266103,13.405412915006313,9.852228512490056,9.852228512490056,9.16470379794645,5.765430653722069,5.765430653722069,4.230207749795426,4.230207749795426,3.027147736833329,3.027147736833329,2.1100029583709743,2.1100029583709743,0.0,0.0,4.9839785209472085,255.06955678,19.0,245.16799999999992,11.4692641265699,4.2423570760462965,107.51110109340873,3.0398000000000005,71.62750000000001,255.24799999999996,2.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,94.0,5.559266895052008,24.26546827384644,29.828919765543436,3.0,4.9839785209472085,0.0,64.7019614678626,10.090505915787915,0.0,53.3254737317647,53.09,10.796190003779289,0.7946971319391962,-0.48017064541866095,12.414904541272687,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
Cc1noc(C)c1Cc1c(C(=O)N2CCC(n3c(C)cnc3C3CCC3)C2)noc1C,1.86,5.82,2.4,423.508,4,0,5,2.407,90.19,1101.1431243214372,21.69794165489025,18.64261112476609,18.64261112476609,14.935560745775547,11.135465117625401,11.135465117625401,8.99469656102053,8.99469656102053,7.01855221090056,7.01855221090056,4.893444248528166,4.893444248528166,29.001900020042903,31.867964901535426,21.80416336173287,423.227039788,31.0,394.2850000000002,20.027873370794154,7.657505568667792,181.1339215865077,4.038280000000004,113.13650000000005,423.5170000000002,0.0,8.0,0.0,3.0,0.0,5.0,1.0,2.0,164.0,5.907179729351506,16.7341481371769,46.95741366754052,5.0,24.76431441383993,71.7588037887019,51.75042987530126,43.76100695501658,87.99115685477341,15.243033445559771,90.19,8.166343247652703,4.212764765275415,3.1207920186660205,0.2648709267657676,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(Cn1cc(Br)cn1)c1nc2c3cnn(C)c3ncn2n1,0.09,76.71,1.627,361.2,5,0,3,1.63,78.72,965.0658692052144,15.267220234572113,12.04953136414357,13.635527903258275,10.614193540729627,6.825357931289832,7.618356200847185,5.2698471651251175,6.185522693916805,3.588841468858871,3.9983440144011273,2.46444275218424,2.792358871375618,26.977702669832592,17.926318489435452,48.117683564437506,360.0446545160001,22.0,348.10300000000007,13.37826920560022,4.870815535331185,133.4575027409023,1.7736999999999994,83.39600000000002,361.20700000000005,0.0,8.0,0.0,4.0,0.0,3.0,0.0,0.0,112.0,0.0,6.923737199690624,15.929943897949348,4.0,39.14300623070352,19.38639965176459,35.21497480343611,39.14300623070352,18.666047743851944,29.390570305436185,78.72,13.923327805927237,1.5802831005374298,0.9057379062736206,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
COC1(c2nc(-c3ccc(Cl)nn3)cs2)CCOCC1,32.673,83.313,1.824,311.787,5,0,3,1.824,85.37,581.5571339173584,14.001789232183626,11.00482806321576,12.577253590161941,9.733112013795045,6.3194240563217186,7.577041340585841,4.589983373300482,5.835334966340197,3.479589528047398,4.708838042435825,2.2596909745178912,3.4104819927354213,29.237122932401707,11.446429838927525,15.181342137549283,311.049525368,20.0,297.6820000000001,13.882694997605373,5.730803854842862,125.4704363259626,2.9056000000000015,76.89000000000003,311.79400000000015,0.0,5.0,0.0,2.0,0.0,3.0,1.0,1.0,106.0,0.0,11.600939890232516,12.13273413692322,3.0,15.181342137549283,18.442694056835705,27.673530421134696,35.504903607852654,17.849266942704784,17.512796907389134,57.13000000000001,11.215992231699078,1.1883236707748948,0.0,3.5288404667422526,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(Nc1ccccc1OC1CCCC1)c1c(O)cc(=O)n2c1CCC2,34.39,63.29,2.1,354.4,4,2,4,1.399,78.87,897.1695740132875,18.0956473593183,14.533021145835097,14.533021145835097,12.631030293135236,9.159873365258338,9.159873365258338,6.919301187980408,6.919301187980408,5.150220342845259,5.150220342845259,3.883205619183611,3.883205619183611,38.17047518309165,18.19910120538483,5.316788604006331,354.157957184,26.0,332.23,16.69467727543129,6.861325782111655,150.97161888101232,3.073800000000001,97.96700000000003,354.4060000000001,2.0,6.0,1.0,2.0,2.0,4.0,0.0,1.0,136.0,11.466446624403513,12.13273413692322,50.65766387447928,4.0,4.567099647791355,51.17365253121694,51.94301890797733,21.684773159731872,48.156024785247325,35.126372526379875,80.56,13.049115798740168,1.085857092709547,-0.05328924162257387,8.445465995027233,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
CCN(CC)c1ncc(CNc2ccc(F)cn2)s1,0.046,17.938,2.751,280.364,2,1,6,2.751,69.28,507.61669802908267,13.664925939000156,11.058574970291112,11.875071551218838,9.223876650462412,6.27625844701864,7.0927550279463665,3.9966486683481754,5.090298580240547,2.7464499565756477,3.804567807628327,1.6772919168031233,2.6542550296116882,23.098218485365784,6.196843571613076,34.03212977613247,280.11579576400004,19.0,263.23599999999993,13.734988538612718,6.468959389389857,115.8680983865862,3.1355000000000013,77.19670000000004,280.372,1.0,4.0,0.0,2.0,1.0,6.0,0.0,0.0,102.0,0.0,0.0,25.980208536304467,2.0,9.967957041894417,20.392230805293824,35.220789314896564,23.057469853719567,18.724621593082546,24.52642128014937,41.050000000000004,4.186548091458805,0.0,0.33921213071240186,3.0188545603426555,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
COc1ccccc1NC(=O)Cn1c(=O)c2ccccc2n2nnc(-c3ccccc3)c12,1.49,83.29,3.441,425.439,5,1,5,3.441,89.35,1505.203095600817,22.078775022443736,17.22625953404311,17.22625953404311,15.669035095596021,10.023820012421876,10.023820012421876,7.196391685942948,7.196391685942948,5.240065875293415,5.240065875293415,3.7728412992690905,3.7728412992690905,5.563451491696996,48.53093654769288,15.628855507962236,425.14878946800013,32.0,406.2960000000002,19.500349491280208,7.992634374338057,182.23251698120916,3.358500000000002,121.8127,425.4480000000001,1.0,8.0,3.0,5.0,1.0,5.0,0.0,0.0,158.0,5.559266895052008,59.810688711809355,24.26546827384644,5.0,19.39456444536288,6.544756405912575,89.21657596912479,32.411541715991916,0.0,83.65730907407277,90.52,11.917442824364722,2.648878746580768,0.1683723894618563,23.717514193624023,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0
Nc1nc(N2CCN(C3CCCCC3)CC2)nc2ccccc12,0.03,19.86,3.679,311.425,3,1,2,3.091,58.28,672.1663222523356,15.6480536021256,13.616917027816518,13.616917027816518,11.309663088089318,8.823665927276572,8.823665927276572,6.740847138651023,6.740847138651023,5.309103903726838,5.309103903726838,3.96310370561322,3.96310370561322,49.072130665865814,24.26546827384644,14.783797982648164,311.2109958,23.0,286.233,14.695868584110958,6.318088533814179,137.0496804874523,2.6666999999999996,94.60940000000005,311.43299999999994,2.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,122.0,0.0,31.395199005701247,24.974377382775238,4.0,14.867866772744893,38.14594894377801,24.26546827384644,47.08873322554316,32.10410811463005,24.26546827384644,58.28,0.941751472066227,7.054627634570816,1.3655595092337522,8.766642982584749,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
O=C(Cn1cnc2c(nnn2-c2cccc(Cl)c2)c1=O)Nc1ccc2c(c1)OCCO2,84.98,99.0,2.355,438.824,7,1,4,2.343,110.94,1365.5415978432725,21.37166824125719,15.987148109441122,16.743077055459576,15.080520035918413,9.346443088234798,9.724407561244025,6.737568279380672,7.174004059852657,4.622085896651073,4.857182999438812,3.2146916412393365,3.399220020466965,0.0,0.0,20.612834028909443,438.08433063999996,31.0,423.71100000000024,19.067853821830656,7.72569769965278,179.52905889180894,2.0404999999999998,111.9917,438.83100000000024,1.0,10.0,2.0,4.0,1.0,4.0,0.0,0.0,156.0,5.559266895052007,22.88069205434899,30.33183534230805,5.0,24.544948007839654,6.544756405912575,64.16832694686097,43.66589166621699,0.0,53.58642673806763,113.16,11.192611525812328,1.0001912332938268,0.7796328794891871,12.036334450379192,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0
Fc1ccc(-n2ccc(CN3CCC(Nc4cccnn4)CC3)n2)c(F)c1,74.01,83.78,3.106,370.399,4,1,5,3.076,58.87,890.2253503871842,18.63961743368832,14.723683252157619,14.723683252157619,13.169836433395455,8.937975190822023,8.937975190822023,6.6510358893236265,6.6510358893236265,4.69833997912175,4.69833997912175,3.299416869658097,3.299416869658097,43.50931389882226,18.19910120538483,25.51274375975992,370.17175108000004,27.0,350.24700000000007,17.539168480547648,7.791208920660053,155.38516271139795,3.0170000000000012,97.43370000000004,370.4070000000001,1.0,6.0,1.0,3.0,1.0,5.0,1.0,1.0,140.0,0.0,0.0,43.173478588160066,4.0,24.877758090898777,25.428240480912557,66.12025923093607,44.00911173187189,18.53557124070048,48.79188955399581,58.870000000000005,15.780187363582879,1.1051749862773566,-0.41836907192991857,9.520745311753103,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CC(=O)Nc1cccc(NS(=O)(=O)c2c(C)nc(O)[nH]c2=O)c1,99.99,99.99,-0.504,338.339,6,4,4,-0.336,145.33,920.2023893036842,17.198306133819763,12.245069720077737,13.061566301005461,10.686377732905378,6.392017512556916,7.875180760151308,4.671558354754514,6.29080436583686,2.7376612135453944,4.2603563358875665,1.946563878095295,3.2155490032918475,0.0,4.9839785209472085,15.022861989405627,338.068490548,23.0,324.23300000000006,16.489820362718092,6.084896581778482,131.0003978425585,0.5431199999999996,82.81370000000001,338.345,4.0,9.0,1.0,2.0,4.0,4.0,0.0,0.0,122.0,21.59302288804643,6.06636706846161,25.122838405075456,2.0,9.967957041894417,18.742957874899023,40.313200347818736,29.399461150415565,12.617665194539086,33.95548893343604,141.25,11.68588145197078,-0.576325349584276,-0.3055272108843532,5.30988393195509,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0
Cc1cc(C(=O)NC2CCCC2)ccc1NC(=O)N1CCn2ncnc2C1,97.1,92.3,1.809,368.433,4,2,3,1.809,92.15,855.6348112972303,18.802754140504845,15.441849777181524,15.441849777181524,13.097356788324023,9.440908739087034,9.440908739087034,7.235659890839111,7.235659890839111,5.317530386433077,5.317530386433077,3.714176544851328,3.714176544851328,24.229499235548943,17.67190720329742,20.71623753726091,368.19607400800004,27.0,344.2490000000001,17.510656172982394,7.3797731568998115,157.5006819522796,2.3066200000000006,100.35190000000004,368.44100000000014,2.0,8.0,1.0,2.0,2.0,3.0,0.0,1.0,142.0,5.907179729351506,12.841643245852019,43.52793314262447,4.0,24.98116159925024,51.738377332367776,41.47772876154329,44.18926447199402,47.429131157169785,24.52642128014937,92.15,10.152180959450167,2.2041926900593936,0.7410157986163932,5.503923358133523,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
CN(c1ccc(Cl)nn1)c1ccc(N)cc1Cl,34.475,88.852,3.298,269.13,2,1,2,3.298,55.04,527.4946820811218,12.41384908344359,9.061671347656084,10.573529239692995,8.075387400469408,4.85699786833946,5.612926814357914,3.484121975264296,4.278570843186598,2.294663023126704,2.7989773911071363,1.4064217349334238,1.8229676357831095,5.687386274683562,18.013948781989278,10.197363616602075,268.02825168,17.0,259.05499999999995,11.95070883212367,4.77256839704094,108.96744579123478,3.1335000000000006,70.96940000000001,269.135,2.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,88.0,0.0,23.20187978046503,30.33183534230805,2.0,10.197363616602075,0.0,40.507578472942164,17.245035599279266,0.0,30.33183534230805,55.040000000000006,8.662970049130763,7.0608082317714365,0.6537698412698414,8.735480249713055,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
N#Cc1nccnc1OC1CCN(C(=O)N2CCNC2=O)C1,113.21,99.0,-0.533,302.289,6,1,2,-0.533,111.44,642.9077524540625,15.526733258565956,11.728397562392995,11.728397562392995,10.685871848001629,6.9081798649903545,6.9081798649903545,4.962595736035134,4.962595736035134,3.552092665064849,3.552092665064849,2.4690407116806283,2.4690407116806283,0.0,6.069221312792274,15.284745645900749,302.11273830799996,22.0,288.182,14.06439713611295,5.847859885170295,126.04221443897895,-0.05341999999999997,72.85370000000002,302.294,1.0,9.0,0.0,1.0,1.0,2.0,2.0,2.0,114.0,5.879988336435371,0.0,0.0,3.0,25.0845651076017,12.524788010674312,18.087615138074614,64.11299753967012,12.114749617774471,12.393687143226153,111.44999999999999,11.55117297506953,0.11684927983539106,0.16964309334845096,1.229318898894116,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cc1cc(OCC(=O)N(C(C)C)C(C)C)ccc1Cl,0.09,0.28,3.682,283.794,2,0,5,3.682,29.54,435.7717565902996,14.576985790260121,12.235532776571588,12.991461722590044,8.824274960443892,6.526898577871953,6.904863050881181,5.1881700236860615,5.5953701504266675,2.892385665450126,3.3164650047424797,2.098824989979558,2.2163735413734273,5.563451491696996,45.5849627977652,0.0,283.13390662399996,19.0,261.62299999999993,15.836242969628795,6.804611740703177,120.0540493757021,3.672620000000003,78.80200000000005,283.799,0.0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,106.0,5.907179729351506,11.600939890232516,58.38123869553493,1.0,4.899909730850478,46.70236765674903,28.785186010823153,29.497653083010825,33.25840029045949,18.19910120538483,29.54,0.6987628600823048,0.9409175275048294,0.6669586167800459,5.729625850340135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OC1CCOc2c(NCCc3ccccc3F)cccc21,6.0,46.36,3.037,287.329,2,2,4,3.036,41.48,629.9372149389548,14.656489770562878,11.680655637236248,11.680655637236248,10.254020195423491,7.165377817369661,7.165377817369661,5.145045373799556,5.145045373799556,3.7098017770165432,3.7098017770165432,2.5786704343242453,2.5786704343242453,11.250837766380558,24.26546827384644,5.316788604006331,287.132157036,21.0,269.19,13.892254679614824,6.140409550258326,122.930553312252,3.2962000000000016,80.10750000000003,287.334,2.0,3.0,2.0,2.0,2.0,4.0,0.0,0.0,110.0,0.0,30.33183534230805,24.117007251546223,3.0,0.0,18.94560963360032,59.40869330367115,18.2581657652662,23.651690994068304,42.46456947923127,41.49,13.23451210964694,2.356928513689427,0.533191111321072,12.468092047692966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
COc1ccc(OC)c(C(c2c(O)cc(C)n(C)c2=O)c2c(O)cc(C)n(C)c2=O)c1,57.79,89.69,1.032,426.462,6,2,5,0.346,99.54,1201.0241602904987,23.032651236960596,18.385949158993043,18.385949158993043,14.615498620528738,9.62782095323152,9.62782095323152,7.438501489301613,7.438501489301613,5.696548172823716,5.696548172823716,3.7087514156356045,3.7087514156356045,0.0,0.0,0.0,426.17908655199994,31.0,400.2610000000002,22.01529619999665,8.215490262828459,179.09802743097828,2.3094400000000004,116.66060000000004,426.4690000000002,2.0,8.0,1.0,3.0,2.0,5.0,0.0,0.0,164.0,11.118533790104015,0.0,44.1793097416893,3.0,9.13419929558271,19.76538044554264,79.11765396534362,33.566849167819186,33.9961165109493,39.920909710451696,102.91999999999999,21.619148872511964,0.41411664357101063,-0.8322601200974211,7.852544039220626,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Cc1oc(C)c(C(=O)OC(C)C(=O)N2CC(C)OC(C)C2)c1Br,0.67,82.265,2.021,388.254,4,0,4,2.021,68.98,601.8569205975554,17.309036597829,14.012683890770475,15.59868042988518,10.701285058155637,7.60999459672589,8.402992866283242,5.951491680733324,6.744489950290675,3.753825947166913,4.708694310668063,2.7742297540938887,3.296219509370817,0.0,13.847474399381248,15.929943897949348,387.06813490400003,23.0,366.082,18.00525496440337,7.048052345481309,143.7767225377499,2.840040000000001,87.34850000000006,388.25800000000004,0.0,6.0,0.0,1.0,0.0,3.0,1.0,1.0,128.0,5.907179729351506,0.0,50.54862989640247,2.0,4.899909730850478,52.93058516169802,21.556665845278292,48.17780672322389,42.64969511258957,8.889870452885761,68.98,0.0,0.3248737087427558,0.28488250951589755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1nnc2n1CCC(N(C)S(=O)(=O)c1cn(C)cn1)CC2,89.648,70.032,-0.335,324.402,5,0,3,-0.335,94.29,778.3055776510853,15.905412915006313,12.968504376706408,13.785000957634134,10.391883981397136,7.240241275271428,8.680304604072067,5.694877359930734,7.639253368165623,4.238275723325825,6.034075264004012,2.8482418607576117,4.22644251185745,37.45603027069046,6.923737199690624,19.74844178534064,324.13684488,22.0,304.25000000000006,15.167069841108392,5.4712065660453755,129.38847397628655,0.3456199999999998,79.64180000000005,324.4100000000001,0.0,8.0,0.0,2.0,0.0,3.0,0.0,0.0,120.0,10.023291153407584,0.0,19.765380445542643,3.0,28.620757424428227,43.79875928219843,24.172972642377474,50.12806722058232,24.490452241851873,17.550123625046858,85.91000000000001,8.335077215695227,0.0,1.814370661972574,-0.06193877551020455,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cc1ccccc1-c1nc2ccccc2cc1C(C)n1c(=O)n(-c2ccc(O)c(F)c2)c2cnc(N)nc21,5.82,35.7,5.76,506.53,5,2,4,5.551,108.47,1927.1639420251026,26.55131280601877,20.629748374317227,20.629748374317227,18.329407595892896,12.032639288736164,12.032639288736164,9.170549665785758,9.170549665785758,6.815605241666875,6.815605241666875,4.893715521291033,4.893715521291033,39.353574470482116,68.44477801553573,9.967957041894417,506.18665219600007,38.0,483.35700000000026,23.354661844428133,8.806930119327417,216.02971841451898,5.142020000000004,144.8891999999999,506.5410000000003,3.0,8.0,3.0,6.0,2.0,4.0,0.0,0.0,188.0,0.0,42.46456947923127,43.67639416492468,6.0,24.086134858424334,19.88931522852921,106.4216527998676,29.19266225326504,24.092481012232575,83.78778557722423,111.85,10.61254977658019,10.754513188097246,-1.3536657258624871,21.026833710862874,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0
CC(C)(C)Nc1oc(-c2ccc(S(=O)(=O)N3CCOCC3)o2)nc1C#N,95.615,94.311,1.148,380.419,5,1,5,1.148,129.97,926.7319205788298,18.94938298937633,14.774258192408498,15.590754773336224,12.203656593202473,8.077838042324245,9.517901371124882,6.818692206066666,8.687591592279489,3.5779275455724044,5.350805632973513,2.414550808394205,3.733917968836365,0.0,26.840432911864145,10.30076712495354,380.11544074,26.0,360.26600000000013,18.441354604835674,6.753013601039358,151.15204836790352,2.03758,91.87350000000004,380.4260000000002,1.0,9.0,0.0,2.0,1.0,4.0,1.0,1.0,140.0,15.914015075433493,0.0,32.903945735995094,3.0,9.289194512243443,31.402416254150438,17.82666213177168,49.54919348980671,26.465139593920334,26.059315413725137,121.6,12.070766133258502,-0.2638385114367119,0.38519216398680745,4.761573411006582,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cc1cc2oc(C(=O)N3CCN(C)CC3)c(C)c2cc1C,0.01,0.016,3.254,286.369,2,0,1,3.254,36.69,694.3682870812246,15.14589989101247,13.194051435053085,13.194051435053085,9.96923425058676,7.452804431392336,7.452804431392336,6.084289309891963,6.084289309891963,4.537262140183659,4.537262140183659,2.833209995601967,2.833209995601967,42.71172147145434,17.89001399900271,31.861423181370526,286.168127944,21.0,264.19899999999996,14.14094585695257,5.187313539396647,124.86723423179974,2.745660000000001,83.82550000000003,286.375,0.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,112.0,5.907179729351506,0.0,51.07852070206627,3.0,9.799819461700956,20.771211599071872,34.583336030888645,48.933696797379945,27.245139078037248,16.54988507397657,36.690000000000005,1.0514606428991353,4.185137141531443,0.5200547996976574,4.141557067271353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
