MLM,HLM,AlogP,Molecular_Weight,Num_H_Donors,Num_RotatableBonds,LogD,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA7,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,LabuteASA,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAromaticCarbocycles,NumAromaticRings,NumHDonors,NumRotatableBonds,NumValenceElectrons,PEOE_VSA6,PEOE_VSA7,RingCount,SMR_VSA10,SMR_VSA3,SMR_VSA7,SlogP_VSA2,SlogP_VSA6,TPSA,VSA_EState3,VSA_EState6,fr_Al_COO,fr_Ar_COO,fr_Ar_N,fr_COO,fr_COO2,fr_benzene,fr_bicyclic,fr_ester
82.778,86.729,6.501,496.666,1,4,6.501,1369.9620638908266,24.647689123196077,20.90633155401202,21.722828134939746,17.597356788324017,12.766362194193139,13.582858775120867,9.958362117045752,11.041983873171416,7.451539516424074,8.784908095186085,5.567255102536651,6.971074397593967,34.43579681417005,496.229682644,36.0,464.4240000000003,22.922614554776626,9.507318861197644,4.0928244260705275,216.5309913766763,6.298400000000006,147.1206999999998,496.68000000000035,1.0,5.0,2.0,4.0,1.0,4.0,184.0,42.46456947923127,66.63910924064149,6.0,23.05528666495637,14.783797982648164,105.75176248002856,29.593467856334282,72.9268813246908,40.51,4.511960393852981,22.852654639469456,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0
77.488,99.17,0.613,266.768,1,2,0.333,437.24907578929424,10.88890505706126,7.94129889349008,10.330221001363986,7.10419028116243,4.56750810711198,7.202032489849573,3.2126283728002036,7.092487715120348,2.2186641414050863,5.815859961985389,1.4482536890925741,4.526786708880672,0.0,265.995047272,15.0,255.68699999999998,11.3485115504676,4.386243274708771,2.3406687384649962,97.89944166707386,0.9954000000000002,60.957500000000024,266.775,1.0,4.0,0.0,1.0,1.0,2.0,84.0,11.600939890232516,12.13273413692322,2.0,32.96101692157484,9.622004595302565,16.469063152668852,38.90203859927547,16.3419133144453,49.410000000000004,3.1147063002155595,3.172291272990678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.92,61.26,4.033,518.607,2,8,4.033,1625.903333893914,27.72288568127258,22.60956379812464,22.60956379812464,18.01014680844552,12.898581975081523,12.898581975081523,10.184107568762974,10.184107568762974,6.648494541633719,6.648494541633719,4.2879759349558535,4.2879759349558535,51.960417072608934,518.264153568,38.0,484.34600000000034,26.841788465214105,10.646570877635936,5.110937504732515,219.82572299149052,3.6822000000000017,147.9828999999998,518.6180000000003,2.0,10.0,2.0,4.0,2.0,8.0,200.0,32.903945735995094,69.00522610216431,4.0,34.18232438938682,24.065067601505703,74.4295571240244,36.604479285350344,52.053643847374914,119.5,10.338816132646368,11.841982748035585,0.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0
1.95,0.05,3.035,398.495,1,7,3.035,917.5792331979795,20.802754140504845,17.494055840798996,17.494055840798996,14.007239053047549,10.305170906505387,10.305170906505387,7.8301935728678265,7.8301935728678265,5.107849303303335,5.107849303303335,3.6427988892153755,3.6427988892153755,38.11294267322769,398.22055744,29.0,368.26300000000015,20.961055461483515,9.631558884867527,4.995227375594792,171.39158785504225,3.5481000000000025,112.75420000000007,398.50300000000027,1.0,6.0,1.0,2.0,1.0,7.0,156.0,38.46739722769209,31.246737983401033,3.0,5.907179729351506,9.883888251797686,57.50647039967433,24.190958882933312,35.126372526379875,69.56,2.993691893424036,9.063564481654307,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
31.197,66.069,1.431,533.796,0,3,1.431,705.3285128364573,14.861442840636295,9.686122955716815,16.030109112175634,9.413591357920934,5.2375944126999,8.409587490929308,3.6695679345760386,6.9642382720397835,2.408297433795714,6.207659530896927,1.3979104168250827,2.5343544181241473,0.0,529.7224238320002,20.0,527.7520000000002,16.05749402332307,6.628474655080972,3.287769955587115,146.24705821079334,2.550200000000001,87.79400000000001,533.8000000000002,0.0,6.0,0.0,2.0,0.0,3.0,106.0,0.0,63.719775591797394,2.0,63.719775591797394,19.560969486892446,50.99217336480346,19.560969486892446,39.87363957469945,69.78,7.973041461955152,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
81.26,95.92,2.131,402.406,1,5,2.119,1303.581867706384,21.250347897697548,16.36407205278456,16.36407205278456,14.418723993369941,9.20931977064196,9.20931977064196,6.868345154504722,6.868345154504722,4.5971072645904325,4.5971072645904325,2.959944831485385,2.959944831485385,31.189205473537065,402.14403843599996,30.0,384.27000000000027,19.18837139074145,7.704379545641117,3.7244833130591983,170.53099757388307,2.12692,110.73320000000001,402.4140000000001,1.0,9.0,2.0,4.0,1.0,5.0,150.0,22.90957072427508,50.245676810150904,4.0,28.541688888783995,24.544948007839654,76.33896368497525,36.23537268355609,59.65279380652924,111.76999999999998,10.667052454459665,14.09519202807971,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0
2.462,50.244,4.207,301.426,0,6,3.014,558.4311880149527,16.11251969619286,14.276986814459198,14.276986814459198,10.540912557858759,8.274757084254048,8.274757084254048,6.613204902363009,6.613204902363009,4.161781465378625,4.161781465378625,3.0726704644257445,3.0726704644257445,0.0,301.215412484,22.0,274.21799999999996,16.7650973884182,7.59875977601925,3.7779296874999995,133.6554260152491,3.285980000000002,88.34900000000006,301.43400000000014,0.0,4.0,0.0,1.0,0.0,6.0,120.0,13.847474399381248,63.24426110953982,2.0,0.0,9.883888251797686,22.384282469939446,37.13087058757756,0.0,49.15,9.570458632527085,2.341622653691106,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.01,48.437,2.827,299.364,1,6,2.828,685.9784984356172,16.11251969619286,13.128004075284771,13.128004075284771,10.452397498181153,7.401328261475829,7.401328261475829,5.8582732199428795,5.8582732199428795,3.282141481619728,3.282141481619728,2.1796618137977184,2.1796618137977184,45.03667987291831,299.152143532,22.0,278.202,16.018207439456763,7.071263849442903,4.316117413022548,129.69932953687817,3.362020000000001,85.63170000000004,299.36999999999995,1.0,4.0,1.0,2.0,1.0,5.0,116.0,43.67639416492469,18.405094737549014,2.0,5.969305287951849,4.9839785209472085,69.63920453659755,10.953283808899059,47.38958316645456,59.160000000000004,0.0,10.63897195452255,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.05,57.25,2.791,263.378,2,5,1.379,390.3566431138224,14.41384908344359,12.526670282288125,12.526670282288125,8.896754605515326,6.6779529837946505,6.6779529837946505,5.476026345126071,5.476026345126071,3.214030563221166,3.214030563221166,2.0240111115088686,2.0240111115088686,45.28454943889144,263.19976242,19.0,238.18499999999997,15.507306590257876,7.140640613563313,5.303053678193305,115.73696228652965,2.702720000000001,80.51340000000005,263.385,2.0,4.0,1.0,1.0,2.0,5.0,106.0,31.543660028001465,39.06972134812962,1.0,11.718500787021634,10.216698334856808,29.828919765543436,37.612965443603464,24.26546827384644,44.370000000000005,5.750589332955404,7.944840010078106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.009,0.011,1.236,423.526,1,7,1.22,764.4113737722247,20.96589084732138,17.28522823365165,18.101724814579377,13.939090705625683,10.073253172111722,10.889749753039448,7.3373321540865435,8.562077025478134,5.461294595050891,6.524190815891985,3.882167256743661,5.031414646990949,23.647293861082204,423.18279202799994,29.0,394.3030000000002,21.732030719050186,9.687078818997223,4.963438945911881,174.6803641963556,1.66722,110.39720000000005,423.5350000000003,1.0,8.0,0.0,1.0,1.0,6.0,160.0,6.923737199690624,31.749653560165648,3.0,34.121532601277465,9.799819461700956,16.00405017709529,80.12791213145744,0.0,88.18000000000002,3.428690378801761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
93.1,54.158,1.406,399.243,0,4,1.406,743.6752732844545,17.31962647737941,13.76911858052601,15.355115119640715,11.315481705002748,7.629426757010827,8.42242502656818,6.530648698426053,7.343126070175886,3.365018711159112,3.7470897876072353,2.3725508360131937,2.6428862011929906,20.771211599071872,398.070200568,24.0,380.09700000000004,17.02736630276947,6.5951765875062565,3.9858399917314276,147.0072824447764,1.6196999999999997,88.36500000000002,399.2490000000001,0.0,9.0,0.0,2.0,0.0,2.0,130.0,5.213385095654868,36.70115549702122,3.0,33.31753841042322,29.861736611845984,10.800039590596956,67.35638865785447,10.800039590596956,95.25999999999999,8.051561308560768,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
36.915,77.787,4.807,420.506,2,6,4.8,1404.8093643164032,21.91563831562721,17.64777903259349,17.64777903259349,15.775188245478668,10.6951124667069,10.6951124667069,7.73618541630107,7.73618541630107,5.713523843744788,5.713523843744788,4.269570956019277,4.269570956019277,54.59730361615449,420.195011388,32.0,396.3240000000002,19.97130154098887,8.65003803590124,3.5268015183515855,185.92716072017288,4.691870000000005,127.07950000000001,420.51600000000013,2.0,5.0,3.0,5.0,2.0,6.0,158.0,90.99550602692418,16.690354475090988,5.0,11.033401435232523,14.118177816529919,108.3739845448435,25.83158717588354,97.32282610168872,66.83,19.27523865446887,30.81895810834757,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0
99.9,99.9,1.943,294.028,1,2,1.943,466.57683161976377,12.344934982691242,7.469233911879938,9.055230450994642,7.3415538207409865,3.7814909802819434,4.574489249839296,2.613389559441575,3.5290650882332644,1.4658910581647264,1.8995612131337771,0.8168320404457019,1.148126559029189,0.0,292.941158476,16.0,291.006,12.449541029207232,4.486234812003559,2.933027636527019,96.2139952231739,2.21658,51.33669999999999,294.03,1.0,4.0,0.0,1.0,1.0,1.0,84.0,0.0,21.99631096641096,1.0,27.524509901984416,4.9839785209472085,22.42985815075556,17.06745676774219,16.7359301559071,65.78,10.127949735449736,2.727478269085412,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13.4,92.15,4.94,278.345,1,3,4.94,776.4233874719893,14.819626477379408,12.258721089857003,12.258721089857003,10.169035095596021,7.013170693913784,7.013170693913784,5.312275562769945,5.312275562769945,3.791718070332163,3.791718070332163,2.621701166149599,2.621701166149599,37.255572541998674,278.130679816,21.0,260.20699999999994,13.500643616839367,5.486829708947495,2.701989542526512,124.17276718218895,4.453220000000003,86.14980000000004,278.351,1.0,2.0,3.0,3.0,1.0,3.0,106.0,30.33183534230805,58.65200837755764,3.0,10.772448428929591,0.0,71.28765809124549,12.216324936118239,54.59730361615449,29.46,11.959190075747165,18.290892735027384,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
0.1,0.26,1.98,349.43,1,7,1.979,920.9847086551208,18.35516038331215,15.144331950726896,15.144331950726896,12.647867045540844,8.799228030284526,8.799228030284526,6.208272820535165,6.208272820535165,4.344981572117179,4.344981572117179,2.690328006532263,2.690328006532263,38.24341917637915,349.19026035599995,26.0,326.2540000000001,17.791826402675383,8.378994526780804,4.329981108863199,152.5351919120379,3.2094400000000016,103.16270000000006,349.43800000000005,1.0,6.0,0.0,3.0,1.0,7.0,134.0,6.06636706846161,44.8882188506181,3.0,5.817862777835028,19.519035210632982,70.53354962281657,26.063791616545558,53.7169032412191,72.7,3.410690035273369,9.052741739927454,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
31.38,72.97,2.594,311.332,1,4,2.652,803.5045791388817,15.6480536021256,12.566401340654705,12.566401340654705,11.313994385738889,7.668317375077236,7.668317375077236,5.578521774901869,5.578521774901869,3.921265334419661,3.921265334419661,2.7162767148155127,2.7162767148155127,36.39820241076966,311.115758024,23.0,294.201,14.236799994770557,6.02410141798652,2.930380304105922,133.02434273198315,3.1548000000000016,85.21980000000005,311.337,1.0,5.0,1.0,3.0,1.0,4.0,118.0,0.0,36.39820241076966,4.0,11.099720859258504,4.9839785209472085,48.22481689810571,29.408236232562054,46.88172041628462,64.72000000000001,9.128201059209843,13.432506954942472,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
80.85,99.99,1.395,410.402,1,5,1.395,1297.8558048376115,21.465890847321376,16.587335987414537,16.587335987414537,14.209328555120099,9.203865494949987,9.203865494949987,7.7873561145559425,7.7873561145559425,4.156485664877086,4.156485664877086,2.979539943589618,2.979539943589618,20.771211599071872,410.15026668800004,30.0,391.2570000000001,19.494428982078574,7.212334583754402,3.8382718063841175,169.69454894847107,2.2668,106.03370000000001,410.4090000000001,1.0,9.0,1.0,4.0,1.0,4.0,154.0,17.289397394048667,45.03667987291831,4.0,11.554356950119233,29.638609731787,58.896547405703934,35.76792610951552,51.9126781034279,107.32,10.9551238673318,9.125246944362273,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0
12.76,27.54,3.965,513.584,0,5,3.965,1305.2234284513256,26.061902685569176,21.41553347577979,21.41553347577979,18.6185248383792,13.066326393489135,13.066326393489135,9.81235349525404,9.81235349525404,7.718728062881234,7.718728062881234,5.731383772489422,5.731383772489422,65.56358041546657,513.2263710919999,38.0,482.34600000000034,24.154660431501753,10.280906566157507,4.5083948565587235,221.85058434301496,4.257000000000004,143.74499999999983,513.5940000000004,0.0,8.0,3.0,3.0,0.0,5.0,196.0,30.33183534230805,48.382475525392664,6.0,23.189132008070136,4.899909730850478,78.35985631323634,56.79603466058114,72.79640482153933,71.55000000000001,0.0,23.0531092417894,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
0.492,35.471,3.542,282.363,0,2,3.542,717.0709607575413,13.363596551749424,10.937225169540348,11.753721750468074,9.898979485566356,6.685985843367951,7.502482424295677,4.897788681963196,5.832209570535348,3.6301643985814,4.627629486862109,2.561203002553277,3.399863274381248,29.093520927940727,282.093917448,20.0,268.26,11.667236114571049,4.756465263886079,1.9986757989512514,120.86166509980784,2.8915000000000015,80.43200000000003,282.37200000000007,0.0,4.0,1.0,3.0,0.0,2.0,100.0,35.60225415178118,29.68045874324322,4.0,16.468344357774072,14.76446326439343,59.918792537389805,21.309219670306007,48.791889553995816,33.95,10.545213162425464,12.639990000629883,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
86.782,73.541,1.932,256.305,1,3,1.931,603.5943845551088,11.706742302257043,8.551984217544954,10.184977379400406,7.685070510202191,4.274294377197344,5.9072875390527955,2.818957551515631,4.000602504113467,1.9790184306971836,2.9422784462969322,1.2838910497727887,2.005932769662135,6.255769183511404,256.008867496,16.0,248.24800000000002,11.086691807094972,4.221224548463957,1.5922962822710793,100.02874497126417,1.2953899999999998,61.29220000000001,256.31200000000007,1.0,6.0,0.0,2.0,1.0,2.0,84.0,0.0,18.4736426265581,2.0,35.59624090115739,19.582036743811077,16.661837337051693,38.91690875655187,11.353280053433782,72.28,4.726944444444444,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0
55.75,96.33,2.599,346.424,4,8,2.599,772.6235213302934,18.44938298937633,14.97850848542926,14.97850848542926,11.864322403490954,8.645529680172576,8.645529680172576,6.505332958643044,6.505332958643044,4.20660699155846,4.20660699155846,3.0365570034013523,3.0365570034013523,32.903945735995094,346.200490692,25.0,320.22300000000007,18.921938814145353,8.112324750212288,5.029020566379821,146.42196855673075,2.733320000000001,97.39390000000003,346.4310000000001,4.0,7.0,1.0,2.0,4.0,8.0,136.0,38.821851782156486,31.395199005701247,2.0,11.594566004035068,15.181342137549283,34.24683327935712,31.79610007272518,22.993638389456653,110.86999999999998,19.738265413394938,5.432416658793146,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
2.56,12.62,4.986,496.643,1,6,3.509,1312.7825870144557,25.354795904382627,21.709814652375876,21.709814652375876,18.063683283512802,13.852797735862993,13.852797735862993,11.141439897657065,11.141439897657065,8.475743286232072,8.475743286232072,6.4076374250325365,6.4076374250325365,29.16537800469692,496.283826392,37.0,460.36700000000036,24.107544224765867,10.251018843757883,4.869004333683828,218.60396393210306,5.083620000000005,145.38569999999982,496.6550000000004,1.0,6.0,2.0,3.0,1.0,6.0,192.0,67.2904858397063,50.27868308070123,6.0,22.71728439078407,20.100586586654494,76.47867050932933,52.27426748823685,48.53093654769288,65.54,4.0781202327247605,16.73816228414651,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0
63.75,68.26,0.818,276.291,1,4,0.819,597.0339943179371,14.91384908344359,11.798436465460341,11.798436465460341,9.39690126051113,6.208154702961295,6.208154702961295,4.961893729671209,4.961893729671209,3.461205040307734,3.461205040307734,1.8058619997083536,1.8058619997083536,13.847474399381248,276.122240372,20.0,260.16799999999995,14.106585436514376,4.991615531514933,2.1493361209997275,116.0311210564928,0.5543,71.29420000000003,276.296,1.0,7.0,0.0,1.0,1.0,3.0,106.0,13.847474399381248,12.841643245852017,2.0,17.712104803060623,15.284745645900749,23.781543132923076,40.32878463861592,17.386091875861823,93.53999999999999,2.66224111866969,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
43.55,28.21,3.722,326.39,1,5,3.722,896.9347483778697,17.853006672199015,14.472923375212773,14.472923375212773,11.383447812959856,7.987456669548114,7.987456669548114,5.82514375313089,5.82514375313089,3.8716600283183857,3.8716600283183857,2.8271694786311197,2.8271694786311197,26.83757866753348,326.16304256399997,24.0,304.22,17.660547207646783,7.254384239610066,3.4512990740107403,140.21720707156584,2.52294,94.86320000000005,326.396,1.0,5.0,1.0,2.0,1.0,5.0,126.0,36.26904746521399,39.32476735892111,2.0,5.783244946364939,9.551078168738563,79.13696004208816,15.334323115103501,39.94021578719624,71.93,0.0,5.530847033257748,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
17.524,67.656,2.27,307.732,2,5,1.206,768.585369804391,14.819626477379408,11.160108942477576,11.916037888496032,10.24071340286802,6.5373936354926725,6.9153581085019,4.551811873939017,4.988247654411002,3.233140968311469,3.468238071099208,2.326783936070522,2.498886960023389,0.0,307.072368988,21.0,293.625,14.06439713611295,5.847859885170295,2.5290271137242253,125.13969326800073,1.8203999999999996,80.70460000000001,307.737,2.0,6.0,1.0,3.0,2.0,5.0,110.0,11.600939890232516,18.19910120538483,3.0,39.48776788343309,9.967957041894417,29.5490545938907,46.48428857242682,28.943572217202718,82.62,19.73480097347071,5.325462175610985,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0
3.08,4.93,4.627,454.477,3,6,4.624,1498.5811364169542,23.233475560822992,18.40880245054007,18.40880245054007,16.635361590784807,10.998173640311599,10.998173640311599,8.30968781451795,8.30968781451795,6.400954564544476,6.400954564544476,4.802092634244629,4.802092634244629,41.42858864477161,454.16410518399994,34.0,432.31000000000034,20.16850755181257,7.841546167301031,3.1447344557657764,194.3331160952848,4.653100000000004,125.8307,454.48600000000016,3.0,8.0,2.0,5.0,3.0,6.0,170.0,12.13273413692322,60.01229408555127,6.0,16.810104661432565,20.08125186839976,89.4415926533461,44.74951293978208,71.47446112045998,107.38,18.535795965404652,16.110759407351043,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0
69.077,48.075,-3.761,517.489,5,10,-4.92,799.105933575792,16.192023676495616,13.259687022377307,13.259687022377307,11.898979485566358,8.06100590844202,8.06100590844202,5.765719437190191,5.765719437190191,4.0506755609143195,4.0506755609143195,2.854055917279838,2.854055917279838,24.395944776997908,325.15387484800004,24.0,306.22,15.193721636377846,7.041659619940431,3.2797343111368105,139.13173654429932,1.2962999999999991,88.48370000000003,325.37199999999996,1.0,7.0,1.0,3.0,1.0,5.0,124.0,30.33183534230805,22.056588751468343,4.0,5.647177220767728,25.357638497232728,48.15849747407973,52.510218580426034,42.595045982382736,73.57,15.374609305537337,12.34802322445405,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0
17.97,42.53,1.199,393.457,0,5,1.199,932.2237827287025,19.604083527755577,15.583659269167,16.400155850094727,12.857409138786485,8.513156193522429,9.953219522323067,6.224427939136471,8.16236291907814,4.557962593034133,6.421925951481529,3.0120312909810614,4.4918419662887175,6.06636706846161,393.13584183600005,27.0,370.2810000000001,19.40292508724941,7.711396351217466,3.7080074985690987,158.49039078669364,1.3311999999999997,100.71830000000006,393.4650000000002,0.0,8.0,1.0,2.0,0.0,5.0,146.0,12.13273413692322,18.19910120538483,3.0,21.61785715744265,8.872315639087589,42.22260690876959,63.65803861757373,41.424162389438905,81.08000000000001,0.0,8.569095265633884,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4.79,24.61,3.462,296.39,1,4,3.377,741.9471770666023,14.656489770562878,11.946041499670372,12.762538080598098,10.275188245478668,6.701236067351407,7.580888878606302,4.578982008893071,5.526676201891943,3.031216087025883,3.9077995134846755,2.0866943469400785,2.8069086411863315,66.49784436721018,296.109567512,21.0,280.27099999999996,13.577000659817138,5.929209252286176,2.8746650916803143,127.33319927165539,3.539920000000002,87.87670000000004,296.399,1.0,4.0,1.0,3.0,1.0,3.0,106.0,24.26546827384644,30.502901175541368,3.0,22.990268441527036,15.097273347452553,64.48207450670856,22.663776511880684,58.90340405079446,42.21,9.738540564373897,16.092850319140002,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
8.84,24.2,3.648,492.542,2,5,3.648,1377.595891524557,25.612155217263346,20.559720885314334,20.559720885314334,17.240237853411656,12.122098109680959,12.122098109680959,9.69351702037537,9.69351702037537,7.197299003295163,7.197299003295163,5.498762761199806,5.498762761199806,0.0,492.2172836280001,36.0,463.3190000000003,23.84290838094747,8.964254928726701,3.7873882493844904,207.94508391498715,4.225300000000003,134.80689999999996,492.55100000000033,2.0,8.0,2.0,3.0,2.0,5.0,188.0,24.97437738277524,50.0972157878507,5.0,39.9992366695027,9.883888251797686,53.975718315125626,40.979202458654704,42.46456947923127,92.67,6.278132604128276,11.239673638917866,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0
86.305,88.179,3.365,282.291,1,3,3.357,705.4412254329834,14.819626477379408,11.282324451971277,11.282324451971277,10.16470379794645,6.776858847872491,6.776858847872491,4.971172569213067,4.971172569213067,3.6243814399691736,3.6243814399691736,2.5212047484716464,2.5212047484716464,12.13273413692322,282.089208928,21.0,268.18299999999994,13.367084453287442,5.402241365807816,2.5213307113869448,121.53819992580526,2.746700000000002,76.40380000000003,282.295,1.0,4.0,2.0,2.0,1.0,2.0,106.0,36.39820241076966,30.537828874472233,3.0,11.75255023431679,0.0,65.22129102278387,22.963044016905798,48.53093654769288,63.60000000000001,9.648328674074977,13.478466698394998,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
9.878,14.15,2.355,308.298,2,4,2.629,946.4930135571205,15.6480536021256,12.132981747790994,12.132981747790994,11.313994385738887,6.802263606072166,6.802263606072166,4.71270098939763,4.71270098939763,3.219079167217591,3.219079167217591,2.129841081984334,2.129841081984334,18.19910120538483,308.113407004,23.0,296.20900000000006,13.192257414198263,5.369635078093002,2.5467444987863312,129.95059139263293,1.6857999999999995,82.87740000000001,308.305,2.0,9.0,1.0,4.0,2.0,4.0,114.0,0.0,18.19910120538483,4.0,22.538650487751113,34.700377348182265,43.116951994988604,41.8101748894598,43.116951994988604,106.43,11.09180815793821,6.0189388594944155,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0
48.26,59.39,1.495,429.552,0,5,0.016,849.1157613041587,21.208531534440656,18.520393254908964,18.520393254908964,15.20350993820667,12.210701064663734,12.210701064663734,9.556913723682863,9.556913723682863,7.401727337534842,7.401727337534842,5.333542313391594,5.333542313391594,4.899909730850478,429.26275660000005,31.0,394.2810000000002,21.01032282713486,9.327486375988693,4.673877745798699,183.8414001459655,2.3003,117.79350000000007,429.5610000000004,0.0,7.0,0.0,1.0,0.0,5.0,170.0,19.26246486877803,31.60119253786543,5.0,5.907179729351506,14.366919109492311,27.677550634130895,72.31561118518084,10.860904252533432,64.01,0.0,2.217654240300344,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36.9,7.6,3.144,298.137,0,1,3.147,768.0503066663134,12.535169427003234,9.338407413026108,10.924403952140812,8.775188245478668,5.4151913479010645,6.208189617458417,3.901033977682757,4.816709506474447,2.723590486677619,3.216842125394659,1.8872035864239418,2.2864419939144094,47.12621709179599,296.990159356,18.0,290.079,10.998192874194855,4.2800941212444075,1.7886127547666009,112.45137510322655,3.635480000000001,73.04300000000002,298.14300000000003,0.0,3.0,1.0,3.0,0.0,1.0,86.0,28.06267803487257,24.26546827384644,3.0,21.577121118717077,9.384673127209002,58.82806056152523,9.384673127209002,53.26460906982823,41.09,9.048723439993282,13.715036769337367,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
55.391,87.802,0.898,260.292,1,3,0.898,534.5860622001105,13.131545744180547,10.619007762651819,10.619007762651819,9.251731538360197,6.5655510193596065,6.5655510193596065,5.064154338078189,5.064154338078189,3.5249119746996387,3.5249119746996387,2.513432124638033,2.513432124638033,0.0,260.127325752,19.0,244.16899999999998,12.225960501521723,5.046882056829866,2.7847541652100998,110.45577221863624,1.7643,67.06280000000002,260.29699999999997,1.0,6.0,0.0,2.0,1.0,3.0,100.0,24.419128125903473,12.841643245852019,3.0,0.0,20.10859881996707,24.48125463686514,30.81617702579146,23.113625651812576,84.93,14.332086561476443,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2.53,38.68,3.269,451.337,1,3,3.269,1087.7422692580733,19.181433796945203,14.708656330974181,17.111149451016612,12.875047228991527,8.645231103495629,10.878292701853619,6.705056211891014,9.374323008025822,4.827242265598359,7.092623036532193,3.3011383839193598,5.313482879709693,6.923737199690624,450.03612356800005,27.0,432.19400000000024,18.395948949503545,6.883335762968823,3.236279918511509,165.39480218010507,2.7003200000000005,106.44460000000001,451.3460000000003,1.0,7.0,1.0,3.0,1.0,3.0,142.0,17.696185628620217,47.828058480415216,4.0,42.80449926442449,13.94036295013153,46.825802927753465,46.658166528874624,46.15783491157425,88.32000000000001,10.40295128207459,6.733337112287849,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
92.4,99.0,1.686,314.419,2,3,0.554,610.3157176349193,15.88890505706126,12.903674252722041,13.720170833649767,9.508367142403456,7.070192626200523,8.553355873794914,7.049648499951867,8.732050741361384,3.638181494086891,5.1919315752248805,3.3511841491419974,4.6661317773142095,27.694948798762496,314.14642719600005,21.0,291.24199999999996,16.391536871684888,5.336437991139145,4.0202845717457905,125.73608665809464,2.4132,81.03720000000004,314.42600000000004,2.0,4.0,1.0,1.0,2.0,3.0,118.0,12.13273413692322,52.66932618153773,2.0,10.023291153407584,10.038883468458419,30.082689114892336,25.53748831824359,29.160951749364212,58.2,3.489953703703704,5.2219648368606695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44.73,70.72,-0.422,430.499,3,9,-0.228,1009.0536713058056,20.94938298937633,15.591515096721714,17.224508258577167,13.140525524894604,8.097646084192354,11.063972579381138,5.662732310763757,9.372628853719482,3.9202043908182116,6.9330333707760134,2.4450975241706,4.726627963243515,0.0,430.09807642399994,28.0,408.33200000000016,21.885207503068127,8.73058624773593,4.895219679777075,163.54348758475524,-0.3706999999999985,101.76370000000004,430.50800000000015,3.0,10.0,1.0,2.0,3.0,9.0,154.0,18.19910120538483,20.16171103381599,2.0,25.953762036166673,19.328077980701863,42.22260690876959,48.51501485243264,46.45012236810814,135.6,2.686415973796926,7.165018407350276,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
